                                    5             10             15             25             50             75            100            150            200            250            300
   12      6      1      1     6.8800e-12     6.6500e-12     6.6800e-12     7.1200e-12     8.8100e-12     1.0600e-11     1.2100e-11     1.4700e-11     1.6500e-11     1.7900e-11     1.8800e-11
   12      7      1      1     4.2400e-14     4.2600e-14     4.7300e-14     6.3100e-14     1.2400e-13     2.1700e-13     3.4500e-13     6.9400e-13     1.1300e-12     1.6100e-12     2.0900e-12
   12      8      1      1     2.9200e-13     2.9000e-13     3.1200e-13     3.9000e-13     6.8600e-13     1.0700e-12     1.4900e-12     2.3600e-12     3.1700e-12     3.8600e-12     4.4400e-12
   12      9      1      1     7.5500e-13     7.4000e-13     7.6900e-13     8.8700e-13     1.3200e-12     1.8900e-12     2.5500e-12     4.0100e-12     5.5300e-12     6.9600e-12     8.2500e-12
   12     10      1      1     3.3300e-12     3.0200e-12     3.0300e-12     3.3300e-12     4.5500e-12     5.8800e-12     7.1300e-12     9.2600e-12     1.0900e-11     1.2100e-11     1.3000e-11
   12     11      1      1     1.6200e-12     2.1600e-12     2.7200e-12     3.9100e-12     7.1500e-12     1.0400e-11     1.3600e-11     1.9500e-11     2.4500e-11     2.8800e-11     3.2300e-11
   13      1      1      1     2.3400e-13     2.4900e-13     2.6400e-13     3.0700e-13     4.5500e-13     6.2000e-13     7.8200e-13     1.0700e-12     1.3200e-12     1.5100e-12     1.6600e-12
   13      2      1      1     2.3100e-13     2.4300e-13     2.5800e-13     3.0500e-13     4.8300e-13     7.1400e-13     9.7600e-13     1.5400e-12     2.1000e-12     2.6200e-12     3.0700e-12
   13      3      1      1     1.1200e-12     1.1900e-12     1.2500e-12     1.4200e-12     1.9900e-12     2.6400e-12     3.3100e-12     4.6400e-12     5.9100e-12     7.0600e-12     8.0700e-12
   13      4      1      1     1.0000e-12     1.0200e-12     1.0500e-12     1.1400e-12     1.4600e-12     1.7900e-12     2.1000e-12     2.6200e-12     3.0500e-12     3.4100e-12     3.7100e-12
   13      5      1      1     8.7300e-13     9.1700e-13     9.5700e-13     1.0900e-12     1.5200e-12     1.9900e-12     2.4400e-12     3.2000e-12     3.8000e-12     4.2600e-12     4.6000e-12
   13      6      1      1     4.7500e-13     4.9800e-13     5.2400e-13     6.1500e-13     9.7400e-13     1.4400e-12     1.9700e-12     3.1000e-12     4.2200e-12     5.2600e-12     6.1600e-12
   13      7      1      1     1.0500e-11     1.0800e-11     1.1100e-11     1.2000e-11     1.4700e-11     1.7200e-11     1.9400e-11     2.2900e-11     2.5600e-11     2.7600e-11     2.9100e-11
   13      8      1      1     2.6600e-12     2.7200e-12     2.8100e-12     3.1300e-12     4.2000e-12     5.3500e-12     6.5000e-12     8.6800e-12     1.0700e-11     1.2400e-11     1.3900e-11
   13      9      1      1     4.8500e-12     4.9200e-12     4.9900e-12     5.3600e-12     6.7900e-12     8.3300e-12     9.7700e-12     1.2200e-11     1.4000e-11     1.5400e-11     1.6400e-11
