 15.0    25.0    50.0    75.0   100.0   150.0   200.0   300.0
  210   21   20  3.5E-13  3.1E-13  2.5E-13  2.5E-13  2.8E-13  4.2E-13  6.3E-13  1.3E-12
  211   22    1  3.3E-13  3.4E-13  3.7E-13  4.3E-13  4.9E-13  6.4E-13  8.1E-13  1.2E-12
  212   22    2  1.1E-13  1.1E-13  1.2E-13  1.4E-13  1.6E-13  2.2E-13  2.9E-13  4.7E-13
  213   22    3  1.0E-12  1.0E-12  1.1E-12  1.3E-12  1.4E-12  1.7E-12  2.1E-12  2.8E-12
  214   22    4  4.2E-13  4.2E-13  4.6E-13  5.1E-13  5.8E-13  7.3E-13  9.0E-13  1.3E-12
  215   22    5  1.9E-12  1.9E-12  2.1E-12  2.4E-12  2.8E-12  3.6E-12  4.6E-12  6.6E-12
  216   22    6  6.5E-13  6.6E-13  7.0E-13  7.7E-13  8.6E-13  1.1E-12  1.3E-12  1.7E-12
  217   22    7  4.8E-12  4.8E-12  5.0E-12  5.2E-12  5.6E-12  6.2E-12  6.8E-12  7.9E-12
  218   22    8  4.8E-13  4.6E-13  4.9E-13  5.6E-13  6.5E-13  8.6E-13  1.1E-12  1.6E-12
  219   22    9  2.8E-12  2.8E-12  3.1E-12  3.5E-12  4.0E-12  5.3E-12  6.7E-12  9.7E-12
