                                    5             10             15             25             50             75            100            150            200            250            300
   15      8      1      1     3.1000e-13     3.2600e-13     3.5000e-13     4.1400e-13     6.3300e-13     8.9600e-13     1.1800e-12     1.7800e-12     2.3800e-12     2.9400e-12     3.4300e-12
   15      9      1      1     4.9000e-13     4.9400e-13     5.2400e-13     6.2200e-13     9.9800e-13     1.5000e-12     2.0900e-12     3.3700e-12     4.6700e-12     5.8400e-12     6.8200e-12
   15     10      1      1     3.6900e-12     3.8600e-12     4.1000e-12     4.7100e-12     6.5400e-12     8.4800e-12     1.0400e-11     1.3900e-11     1.7000e-11     1.9600e-11     2.1600e-11
   15     11      1      1     2.0300e-12     2.1200e-12     2.2500e-12     2.6200e-12     3.7800e-12     5.1100e-12     6.4700e-12     9.1600e-12     1.1700e-11     1.3800e-11     1.5600e-11
   15     12      1      1     6.8200e-13     6.8000e-13     7.1500e-13     8.2600e-13     1.1900e-12     1.5900e-12     2.0000e-12     2.7800e-12     3.4600e-12     4.0400e-12     4.4900e-12
   15     13      1      1     3.7400e-13     3.7000e-13     3.8800e-13     4.4500e-13     6.4200e-13     8.9400e-13     1.1900e-12     1.8600e-12     2.6000e-12     3.3400e-12     4.0000e-12
   15     14      1      1     8.1900e-12     8.3700e-12     8.6800e-12     9.5700e-12     1.2500e-11     1.5600e-11     1.8600e-11     2.3900e-11     2.8100e-11     3.1300e-11     3.3600e-11
   16      1      1      1     4.2500e-17     5.2300e-17     8.2700e-17     1.2700e-16     1.9500e-16     3.3100e-16     5.8300e-16     1.5000e-15     2.9600e-15     4.7500e-15     6.6200e-15
   16      2      1      1     2.0700e-15     2.4400e-15     2.9900e-15     4.0500e-15     6.8800e-15     1.0600e-14     1.5300e-14     2.7400e-14     4.2900e-14     6.0400e-14     7.7800e-14
   16      3      1      1     3.6600e-14     3.9200e-14     4.3400e-14     5.4300e-14     9.3200e-14     1.4600e-13     2.0900e-13     3.5700e-13     5.1700e-13     6.7400e-13     8.1300e-13
   16      4      1      1     6.7300e-14     7.0000e-14     7.5400e-14     9.0000e-14     1.4400e-13     2.2200e-13     3.2500e-13     6.0600e-13     9.6500e-13     1.3500e-12     1.7300e-12
   16      5      1      1     7.9300e-14     8.3400e-14     9.1300e-14     1.1400e-13     2.0100e-13     3.2400e-13     4.7500e-13     8.3600e-13     1.2300e-12     1.6200e-12     1.9700e-12
   16      6      1      1     4.2900e-13     4.5000e-13     4.8800e-13     5.9800e-13     1.0200e-12     1.5800e-12     2.2500e-12     3.7400e-12     5.2800e-12     6.6900e-12     7.8900e-12
   16      7      1      1     4.4900e-13     4.4900e-13     4.7300e-13     5.5300e-13     8.4100e-13     1.2000e-12     1.6100e-12     2.4900e-12     3.4000e-12     4.2600e-12     5.0100e-12
   16      8      1      1     2.8100e-13     2.8200e-13     3.0500e-13     3.7100e-13     5.9500e-13     8.8700e-13     1.2300e-12     2.0300e-12     2.9100e-12     3.7600e-12     4.5300e-12
   16      9      1      1     1.5800e-12     1.6300e-12     1.7500e-12     2.0800e-12     3.1600e-12     4.4000e-12     5.6500e-12     7.9700e-12     9.9300e-12     1.1500e-11     1.2700e-11
   16     10      1      1     2.1900e-12     2.1800e-12     2.2800e-12     2.6000e-12     3.6800e-12     4.9100e-12     6.1700e-12     8.6500e-12     1.0900e-11     1.2900e-11     1.4500e-11
   16     11      1      1     3.4000e-12     3.4100e-12     3.5700e-12     4.0600e-12     5.5700e-12     7.1700e-12     8.7400e-12     1.1700e-11     1.4300e-11     1.6500e-11     1.8300e-11
   16     12      1      1     4.2000e-13     3.9500e-13     4.0700e-13     4.5900e-13     6.5200e-13     9.0200e-13     1.1900e-12     1.8700e-12     2.6100e-12     3.3400e-12     4.0000e-12
   16     13      1      1     7.8900e-13     7.3600e-13     7.5600e-13     8.5200e-13     1.1900e-12     1.5700e-12     1.9600e-12     2.7100e-12     3.3800e-12     3.9500e-12     4.4000e-12
   16     14      1      1     1.0300e-13     8.4600e-14     9.0400e-14     1.1000e-13     1.6300e-13     2.2500e-13     2.9300e-13     4.4200e-13     5.9400e-13     7.3900e-13     8.6400e-13
   16     15      1      1     7.8200e-13     9.9900e-13     1.2000e-12     1.6300e-12     2.7100e-12     3.7500e-12     4.7100e-12     6.3600e-12     7.7300e-12     8.8300e-12     9.6700e-12
   17      1      1      1     3.8400e-15     4.8400e-15     5.1500e-15     5.9200e-15     9.9300e-15     1.6200e-14     2.4100e-14     4.2800e-14     6.2600e-14     8.1300e-14     9.7300e-14
