  928
   67   96         8    6      9    5          0.1836D-03      0.73892551D+03     192.776771    277.37
   68   52         8    5      7    5          0.1514D-03      0.38375235D+03     153.728088    221.18
   68   53         8    5      7    4          0.2659D-01      0.15868704D+04     153.728088    221.18
   68   77         8    5      8   -4          0.7296D-02      0.12030832D+04     153.728088    221.18
   68   87         8    5      9    4          0.3480D-03      0.77130707D+03     153.728088    221.18
   69   53         8    4      7    4          0.1864D-03      0.38378723D+03     113.597560    163.44
   69   54         8    4      7    3          0.5997D-02      0.10212177D+04     113.597560    163.44
   69   70         8    4      8   -3          0.1252D-02      0.63743994D+03     113.597560    163.44
   69   77         8    4      8   -4          0.2292D-24      0.47966800D-04     113.597560    163.44
   69   94         8    4      9    3          0.9901D-05      0.20570012D+03     113.597560    163.44
   70   55         8   -3      7   -2          0.1219D-02      0.63814139D+03      92.334855    132.85
   70   60         8   -3      7   -3          0.2136D-03      0.38377404D+03      92.334855    132.85
   70   71         8   -3      8    2          0.8717D-04      0.25402388D+03      92.334855    132.85
   70   76         8   -3      8    3          0.6559D-18      0.82502896D-02      92.334855    132.85
   71   54         8    2      7    3          0.2796D-05      0.12975391D+03      83.861531    120.66
   71   56         8    2      7    1          0.2616D-02      0.87994241D+03      83.861531    120.66
   71   59         8    2      7    2          0.2331D-03      0.38383616D+03      83.861531    120.66
   71   72         8    2      8   -1          0.5852D-03      0.46990816D+03      83.861531    120.66
   71   75         8    2      8   -2          0.5349D-13      0.46880952D+00      83.861531    120.66
   71   92         8    2      9    1          0.7834D-06      0.71723752D+02      83.861531    120.66
   72   58         8   -1      7   -1          0.2508D-03      0.38694419D+03      68.187085     98.11
   72   73         8   -1      8    0          0.3727D-03      0.31787599D+03      68.187085     98.11
   72   74         8   -1      8    1          0.3394D-08      0.29683801D+02      68.187085     98.11
   73   56         8    0      7    1          0.3739D-05      0.92158259D+02      57.583884     82.85
   73   57         8    0      7    0          0.2481D-03      0.38354132D+03      57.583884     82.85
   74   56         8    1      7    1          0.2382D-03      0.38035045D+03      67.196940     96.68
   74   57         8    1      7    0          0.1862D-02      0.67173351D+03      67.196940     96.68
   75   55         8   -2      7   -2          0.2328D-03      0.38364870D+03      83.845894    120.64
   75   58         8   -2      7   -1          0.2411D-02      0.85638354D+03      83.845894    120.64
   75   60         8   -2      7   -3          0.2765D-05      0.12928135D+03      83.845894    120.64
   75   74         8   -2      8    1          0.7013D-03      0.49912315D+03      83.845894    120.64
   75   90         8   -2      9   -1          0.8461D-07      0.34156379D+02      83.845894    120.64
   76   54         8    3      7    3          0.2136D-03      0.38376954D+03      92.334580    132.85
   76   59         8    3      7    2          0.1218D-02      0.63785179D+03      92.334580    132.85
   76   75         8    3      8   -2          0.8764D-04      0.25448444D+03      92.334580    132.85
   77   60         8   -4      7   -3          0.5997D-02      0.10212139D+04     113.597558    163.44
   77   61         8   -4      7   -4          0.1864D-03      0.38378720D+03     113.597558    163.44
   77   76         8   -4      8    3          0.1252D-02      0.63744814D+03     113.597558    163.44
   77   88         8   -4      9   -3          0.9898D-05      0.20568357D+03     113.597558    163.44
   78   61         8   -5      7   -4          0.2659D-01      0.15868704D+04     153.728088    221.18
   78   62         8   -5      7   -5          0.1514D-03      0.38375235D+03     153.728088    221.18
   78   69         8   -5      8    4          0.7296D-02      0.12030831D+04     153.728088    221.18
   78   95         8   -5      9   -4          0.3480D-03      0.77130720D+03     153.728088    221.18
   79   62         8   -6      7   -5          0.2916D-01      0.15544026D+04     192.776771    277.37
   79   63         8   -6      7   -6          0.1087D-03      0.38373886D+03     192.776771    277.37
   79   68         8   -6      8    5          0.5429D-02      0.11706502D+04     192.776771    277.37
   79   86         8   -6      9   -5          0.1836D-03      0.73892551D+03     192.776771    277.37
   80   63         8   -7      7   -6          0.2724D-01      0.14487110D+04     228.300412    328.48
   80   64         8   -7      7   -7          0.5824D-04      0.38374308D+03     228.300412    328.48
   80   67         8   -7      8    6          0.2920D-02      0.10649721D+04     228.300412    328.48
   80   97         8   -7      9   -6          0.5778D-04      0.63326908D+03     228.300412    328.48
   81   64         8   -8      7   -7          0.7917D-01      0.19775213D+04     281.463123    404.97
   81   66         8   -8      8    7          0.5219D-02      0.15937782D+04     281.463123    404.97
   81   98         8   -8      9   -7          0.1190D-03      0.11620688D+04     281.463123    404.97
   82   65         9    9      8    8          0.1572D+00      0.24737964D+04     363.980079    523.69
   82   99         9    9      9   -8          0.9880D-02      0.20420803D+04     363.980079    523.69
   82  103         9    9     10    8          0.2329D-03      0.15623934D+04     363.980079    523.69
   83   65         9    8      8    8          0.7474D-04      0.43171616D+03     295.863623    425.69
   83   66         9    8      8    7          0.7668D-01      0.20254944D+04     295.863623    425.69
   83   98         9    8      9   -7          0.8873D-02      0.15937850D+04     295.863623    425.69
   83  104         9    8     10    7          0.2533D-03      0.11141098D+04     295.863623    425.69
   84   66         9    7      8    7          0.1407D-03      0.43170939D+03     242.700685    349.20
   84   67         9    7      8    6          0.2730D-01      0.14966815D+04     242.700685    349.20
   84   97         9    7      9   -6          0.3737D-02      0.10649785D+04     242.700685    349.20
   84  105         9    7     10    6          0.7347D-04      0.58531235D+03     242.700685    349.20
   85   67         9    6      8    6          0.1978D-03      0.43170305D+03     207.176832    298.09
   85   68         9    6      8    5          0.2931D-01      0.16023533D+04     207.176832    298.09
   85   86         9    6      9   -5          0.6204D-02      0.11706286D+04     207.176832    298.09
   85  116         9    6     10    5          0.2014D-03      0.69093033D+03     207.176832    298.09
   86   77         9   -5      8   -4          0.2698D-01      0.16348079D+04     168.128872    241.90
   86   78         9   -5      8   -5          0.2462D-03      0.43172470D+03     168.128872    241.90
   86   87         9   -5      9    4          0.7856D-02      0.12030318D+04     168.128872    241.90
   86  115         9   -5     10   -4          0.3466D-03      0.72326170D+03     168.128872    241.90
   87   69         9    4      8    4          0.2859D-03      0.43177607D+03     128.000057    184.17
   87   76         9    4      8    3          0.6469D-02      0.10692243D+04     128.000057    184.17
   87   88         9    4      9   -3          0.1302D-02      0.63745969D+03     128.000057    184.17
   87   95         9    4      9   -4          0.3316D-23      0.12591285D-03     128.000057    184.17
   87  108         9    4     10    3          0.5034D-05      0.15774748D+03     128.000057    184.17
   88   70         9   -3      8   -3          0.3167D-03      0.43175632D+03     106.736693    153.57
   88   75         9   -3      8   -2          0.1447D-02      0.68624901D+03     106.736693    153.57
   88   93         9   -3      9    2          0.8866D-04      0.25393669D+03     106.736693    153.57
   88   94         9   -3      9    3          0.4196D-17      0.16497581D-01     106.736693    153.57
   89   70         9   -2      8   -3          0.7912D-05      0.17708318D+03      98.241713    141.35
   89   72         9   -2      8   -1          0.2730D-02      0.90101522D+03      98.241713    141.35
   89   75         9   -2      8   -2          0.3382D-03      0.43157587D+03      98.241713    141.35
   89   92         9   -2      9    1          0.7212D-03      0.50283082D+03      98.241713    141.35
   90   72         9   -1      8   -1          0.3605D-03      0.43528297D+03      82.706560    119.00
   90   91         9   -1      9    0          0.3864D-03      0.32173342D+03      82.706560    119.00
   90   92         9   -1      9    1          0.5301D-08      0.37098563D+02      82.706560    119.00
   91   73         9    0      8    0          0.3554D-03      0.43142554D+03      71.974689    103.56
   91   74         9    0      8    1          0.1436D-04      0.14323335D+03      71.974689    103.56
   92   73         9    1      8    0          0.2242D-02      0.71606040D+03      81.469085    117.22
   92   74         9    1      8    1          0.3424D-03      0.42786821D+03      81.469085    117.22
   93   71         9    2      8    2          0.3388D-03      0.43184351D+03      98.266278    141.39
   93   74         9    2      8    1          0.3016D-02      0.93143548D+03      98.266278    141.39
   93   76         9    2      8    3          0.8013D-05      0.17782788D+03      98.266278    141.39
   93   89         9    2      9   -2          0.1659D-12      0.73644927D+00      98.266278    141.39
   93   90         9    2      9   -1          0.5757D-03      0.46646870D+03      98.266278    141.39
   93  110         9    2     10    1          0.4925D-07      0.28190013D+02      98.266278    141.39
   94   71         9    3      8    2          0.1444D-02      0.68576370D+03     106.736143    153.57
   94   76         9    3      8    3          0.3166D-03      0.43174807D+03     106.736143    153.57
   94   89         9    3      9   -2          0.8942D-04      0.25465664D+03     106.736143    153.57
   95   70         9   -4      8   -3          0.6469D-02      0.10692159D+04     128.000053    184.17
   95   77         9   -4      8   -4          0.2859D-03      0.43177600D+03     128.000053    184.17
   95   94         9   -4      9    3          0.1302D-02      0.63747606D+03     128.000053    184.17
   95  114         9   -4     10   -3          0.5031D-05      0.15771672D+03     128.000053    184.17
   96   68         9    5      8    5          0.2462D-03      0.43172470D+03     168.128872    241.90
   96   69         9    5      8    4          0.2698D-01      0.16348079D+04     168.128872    241.90
   96   95         9    5      9   -4          0.7856D-02      0.12030319D+04     168.128872    241.90
   96  107         9    5     10    4          0.3466D-03      0.72326140D+03     168.128872    241.90
   97   78         9   -6      8   -5          0.2931D-01      0.16023533D+04     207.176832    298.09
   97   79         9   -6      8   -6          0.1978D-03      0.43170305D+03     207.176832    298.09
   97   96         9   -6      9    5          0.6204D-02      0.11706286D+04     207.176832    298.09
   97  106         9   -6     10   -5          0.2014D-03      0.69093033D+03     207.176832    298.09
   98   79         9   -7      8   -6          0.2730D-01      0.14966815D+04     242.700685    349.20
   98   80         9   -7      8   -7          0.1407D-03      0.43170939D+03     242.700685    349.20
   98   85         9   -7      9    6          0.3737D-02      0.10649785D+04     242.700685    349.20
   98  117         9   -7     10   -6          0.7347D-04      0.58531235D+03     242.700685    349.20
   99   80         9   -8      8   -7          0.7668D-01      0.20254944D+04     295.863623    425.69
   99   81         9   -8      8   -8          0.7474D-04      0.43171616D+03     295.863623    425.69
   99   84         9   -8      9    7          0.8873D-02      0.15937850D+04     295.863623    425.69
   99  118         9   -8     10   -7          0.2533D-03      0.11141098D+04     295.863623    425.69
  100   81         9   -9      8   -8          0.1572D+00      0.24737964D+04     363.980079    523.69
  100   83         9   -9      9    8          0.9880D-02      0.20420803D+04     363.980079    523.69
  100  119         9   -9     10   -8          0.2329D-03      0.15623934D+04     363.980079    523.69
  101   82        10   10      9    9          0.1323D+00      0.23272372D+04     441.608344    635.39
  101  120        10   10     10   -9          0.6652D-02      0.18475575D+04     441.608344    635.39
