     distance         timeN            Tn             0             1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40 
  5.673509381E+013   4.5866E+000   1.2670E+004   5.0378E-003   8.6917E-003   4.7912E-003   1.2759E-003   1.7948E-004   1.3805E-005   5.9068E-007   1.4197E-008   1.9285E-010   1.4869E-012   6.5262E-015   1.6342E-017   2.3390E-020   1.9160E-023   8.9941E-027   2.4220E-030   3.7444E-034   3.3265E-038   1.6995E-042   4.9968E-047   8.4605E-052   8.2711E-057   4.6560E-062   1.5122E-067   2.8370E-073   3.0718E-079   1.9256E-085   6.9753E-092   1.4646E-098   1.7792E-105   1.2543E-112   5.1272E-120   1.2177E-127   1.6785E-135   1.3472E-143   6.2829E-152   1.7079E-160   2.7036E-169   2.4972E-178   1.3473E-187   4.2458E-197 
  7.051370447E+013   5.7235E+000   1.2582E+004   5.6867E-003   9.8111E-003   5.4082E-003   1.4402E-003   2.0259E-004   1.5583E-005   6.6675E-007   1.6025E-008   2.1769E-010   1.6784E-012   7.3667E-015   1.8447E-017   2.6402E-020   2.1628E-023   1.0152E-026   2.7339E-030   4.2267E-034   3.7550E-038   1.9184E-042   5.6403E-047   9.5501E-052   9.3363E-057   5.2557E-062   1.7070E-067   3.2024E-073   3.4674E-079   2.1736E-085   7.8736E-092   1.6533E-098   2.0084E-105   1.4159E-112   5.7876E-120   1.3745E-127   1.8947E-135   1.5207E-143   7.0921E-152   1.9279E-160   3.0518E-169   2.8188E-178   1.5208E-187   4.7927E-197 
  8.173550016E+013   6.6568E+000   1.2506E+004   6.7265E-003   1.1605E-002   6.3971E-003   1.7036E-003   2.3964E-004   1.8433E-005   7.8867E-007   1.8955E-008   2.5750E-010   1.9853E-012   8.7137E-015   2.1820E-017   3.1230E-020   2.5582E-023   1.2009E-026   3.2338E-030   4.9995E-034   4.4416E-038   2.2692E-042   6.6717E-047   1.1296E-051   1.1044E-056   6.2167E-062   2.0191E-067   3.7880E-073   4.1015E-079   2.5711E-085   9.3133E-092   1.9556E-098   2.3756E-105   1.6748E-112   6.8458E-120   1.6258E-127   2.2411E-135   1.7987E-143   8.3889E-152   2.2804E-160   3.6099E-169   3.3343E-178   1.7988E-187   5.6690E-197 
  9.040048087E+013   7.3823E+000   1.2444E+004   7.7085E-003   1.3299E-002   7.3311E-003   1.9523E-003   2.7463E-004   2.1124E-005   9.0382E-007   2.1723E-008   2.9509E-010   2.2752E-012   9.9859E-015   2.5006E-017   3.5789E-020   2.9317E-023   1.3762E-026   3.7059E-030   5.7295E-034   5.0900E-038   2.6005E-042   7.6457E-047   1.2946E-051   1.2656E-056   7.1243E-062   2.3139E-067   4.3410E-073   4.7003E-079   2.9465E-085   1.0673E-091   2.2411E-098   2.7225E-105   1.9193E-112   7.8453E-120   1.8632E-127   2.5683E-135   2.0613E-143   9.6137E-152   2.6134E-160   4.1369E-169   3.8211E-178   2.0615E-187   6.4967E-197 
  1.024381012E+014   8.3976E+000   1.2354E+004   9.0879E-003   1.5679E-002   8.6429E-003   2.3017E-003   3.2377E-004   2.4904E-005   1.0656E-006   2.5610E-008   3.4790E-010   2.6823E-012   1.1773E-014   2.9481E-017   4.2193E-020   3.4563E-023   1.6225E-026   4.3691E-030   6.7547E-034   6.0009E-038   3.0658E-042   9.0139E-047   1.5262E-051   1.4921E-056   8.3991E-062   2.7279E-067   5.1178E-073   5.5414E-079   3.4737E-085   1.2583E-091   2.6421E-098   3.2096E-105   2.2628E-112   9.2492E-120   2.1966E-127   3.0279E-135   2.4302E-143   1.1334E-151   3.0810E-160   4.8772E-169   4.5048E-178   2.4304E-187   7.6592E-197 
  1.313060057E+014   1.0871E+001   1.2118E+004   1.0456E-002   1.8040E-002   9.9445E-003   2.6483E-003   3.7253E-004   2.8654E-005   1.2260E-006   2.9466E-008   4.0029E-010   3.0862E-012   1.3546E-014   3.3920E-017   4.8547E-020   3.9768E-023   1.8668E-026   5.0270E-030   7.7719E-034   6.9045E-038   3.5275E-042   1.0371E-046   1.7560E-051   1.7167E-056   9.6639E-062   3.1387E-067   5.8885E-073   6.3758E-079   3.9968E-085   1.4478E-091   3.0400E-098   3.6930E-105   2.6035E-112   1.0642E-119   2.5273E-127   3.4839E-135   2.7962E-143   1.3041E-151   3.5450E-160   5.6116E-169   5.1832E-178   2.7963E-187   8.8126E-197 
  1.643209682E+014   1.3777E+001   1.1816E+004   6.8198E-003   1.1766E-002   6.4858E-003   1.7272E-003   2.4296E-004   1.8688E-005   7.9961E-007   1.9218E-008   2.6107E-010   2.0129E-012   8.8345E-015   2.2123E-017   3.1663E-020   2.5937E-023   1.2175E-026   3.2786E-030   5.0689E-034   4.5032E-038   2.3006E-042   6.7642E-047   1.1453E-051   1.1197E-056   6.3029E-062   2.0471E-067   3.8405E-073   4.1584E-079   2.6067E-085   9.4425E-092   1.9827E-098   2.4086E-105   1.6980E-112   6.9408E-120   1.6483E-127   2.2722E-135   1.8237E-143   8.5052E-152   2.3121E-160   3.6599E-169   3.3805E-178   1.8238E-187   5.7476E-197 
  1.973359307E+014   1.6776E+001   1.1492E+004   2.7241E-003   4.6998E-003   2.5907E-003   6.8992E-004   9.7049E-005   7.4649E-006   3.1940E-007   7.6765E-009   1.0428E-010   8.0402E-013   3.5289E-015   8.8368E-018   1.2647E-020   1.0360E-023   4.8633E-027   1.3096E-030   2.0247E-034   1.7987E-038   9.1897E-043   2.7019E-047   4.5748E-052   4.4724E-057   2.5176E-062   8.1770E-068   1.5341E-073   1.6610E-079   1.0412E-085   3.7717E-092   7.9197E-099   9.6208E-106   6.7826E-113   2.7724E-120   6.5842E-128   9.0761E-136   7.2845E-144   3.3973E-152   9.2353E-161   1.4619E-169   1.3503E-178   7.2850E-188   2.2958E-197 
  2.261562617E+014   1.9479E+001   1.1201E+004   1.2813E-003   2.2106E-003   1.2186E-003   3.2451E-004   4.5648E-005   3.5112E-006   1.5023E-007   3.6107E-009   4.9049E-011   3.7818E-013   1.6598E-015   4.1564E-018   5.9488E-021   4.8731E-024   2.2875E-027   6.1599E-031   9.5234E-035   8.4605E-039   4.3224E-043   1.2709E-047   2.1518E-052   2.1036E-057   1.1842E-062   3.8461E-068   7.2155E-074   7.8127E-080   4.8975E-086   1.7740E-092   3.7251E-099   4.5252E-106   3.1902E-113   1.3040E-120   3.0969E-128   4.2690E-136   3.4263E-144   1.5980E-152   4.3439E-161   6.8763E-170   6.3513E-179   3.4265E-188   1.0799E-197 
  2.780754170E+014   2.4563E+001   1.0675E+004   5.9090E-004   1.0195E-003   5.6196E-004   1.4965E-004   2.1051E-005   1.6192E-006   6.9282E-008   1.6651E-009   2.2620E-011   1.7440E-013   7.6546E-016   1.9168E-018   2.7434E-021   2.2473E-024   1.0549E-027   2.8408E-031   4.3919E-035   3.9017E-039   1.9934E-043   5.8608E-048   9.9234E-053   9.7013E-058   5.4611E-063   1.7737E-068   3.3276E-074   3.6030E-080   2.2586E-086   8.1814E-093   1.7179E-099   2.0869E-106   1.4712E-113   6.0138E-121   1.4282E-128   1.9687E-136   1.5801E-144   7.3693E-153   2.0033E-161   3.1711E-170   2.9290E-179   1.5802E-188   4.9800E-198 
  3.403794556E+014   3.1064E+001   1.0040E+004   3.4603E-004   5.9699E-004   3.2908E-004   8.7637E-005   1.2328E-005   9.4822E-007   4.0571E-008   9.7510E-010   1.3246E-011   1.0213E-013   4.4825E-016   1.1225E-018   1.6065E-021   1.3160E-024   6.1776E-028   1.6635E-031   2.5719E-035   2.2848E-039   1.1673E-043   3.4321E-048   5.8111E-053   5.6810E-058   3.1980E-063   1.0387E-068   1.9486E-074   2.1099E-080   1.3226E-086   4.7910E-093   1.0060E-099   1.2221E-106   8.6156E-114   3.5217E-121   8.3635E-129   1.1529E-136   9.2531E-145   4.3154E-153   1.1731E-161   1.8570E-170   1.7152E-179   9.2537E-189   2.9163E-198 
  4.026834942E+014   3.8062E+001   9.3815E+003   2.6017E-004   4.4887E-004   2.4743E-004   6.5892E-005   9.2689E-006   7.1295E-007   3.0505E-008   7.3316E-010   9.9596E-012   7.6790E-014   3.3703E-016   8.4398E-019   1.2079E-021   9.8948E-025   4.6448E-028   1.2508E-031   1.9337E-035   1.7179E-039   8.7768E-044   2.5805E-048   4.3692E-053   4.2714E-058   2.4045E-063   7.8096E-069   1.4651E-074   1.5864E-080   9.9445E-087   3.6022E-093   7.5639E-100   9.1886E-107   6.4779E-114   2.6479E-121   6.2883E-129   8.6683E-137   6.9572E-145   3.2447E-153   8.8204E-162   1.3962E-170   1.2896E-179   6.9576E-189   2.1927E-198 
  4.470223930E+014   4.3400E+001   8.8884E+003   2.3605E-004   4.0726E-004   2.2450E-004   5.9785E-005   8.4097E-006   6.4686E-007   2.7677E-008   6.6520E-010   9.0364E-012   6.9672E-014   3.0579E-016   7.6575E-019   1.0959E-021   8.9777E-025   4.2143E-028   1.1348E-031   1.7545E-035   1.5587E-039   7.9632E-044   2.3413E-048   3.9642E-053   3.8755E-058   2.1816E-063   7.0857E-069   1.3293E-074   1.4393E-080   9.0227E-087   3.2683E-093   6.8628E-100   8.3368E-107   5.8774E-114   2.4024E-121   5.7055E-129   7.8648E-137   6.3123E-145   2.9439E-153   8.0028E-162   1.2668E-170   1.1701E-179   6.3127E-189   1.9894E-198 
  4.836619462E+014   4.8073E+001   8.4614E+003   2.2866E-004   3.9451E-004   2.1747E-004   5.7913E-005   8.1464E-006   6.2661E-007   2.6811E-008   6.4437E-010   8.7535E-012   6.7490E-014   2.9622E-016   7.4177E-019   1.0616E-021   8.6966E-025   4.0823E-028   1.0993E-031   1.6996E-035   1.5099E-039   7.7139E-044   2.2680E-048   3.8401E-053   3.7542E-058   2.1133E-063   6.8638E-069   1.2877E-074   1.3943E-080   8.7403E-087   3.1660E-093   6.6479E-100   8.0758E-107   5.6934E-114   2.3272E-121   5.5268E-129   7.6186E-137   6.1147E-145   2.8518E-153   7.7522E-162   1.2272E-170   1.1335E-179   6.1151E-189   1.9272E-198 
  5.488857369E+014   5.7108E+001   7.6498E+003   2.6593E-004   4.5881E-004   2.5291E-004   6.7352E-005   9.4742E-006   7.2874E-007   3.1180E-008   7.4940E-010   1.0180E-011   7.8490E-014   3.4450E-016   8.6267E-019   1.2347E-021   1.0114E-024   4.7477E-028   1.2785E-031   1.9766E-035   1.7560E-039   8.9711E-044   2.6377E-048   4.4660E-053   4.3661E-058   2.4578E-063   7.9825E-069   1.4976E-074   1.6215E-080   1.0165E-086   3.6820E-093   7.7314E-100   9.3921E-107   6.6213E-114   2.7065E-121   6.4276E-129   8.8603E-137   7.1113E-145   3.3166E-153   9.0157E-162   1.4272E-170   1.3182E-179   7.1117E-189   2.2412E-198 
  6.796846285E+014   7.9292E+001   5.7384E+003   2.9846E-003   5.1494E-003   2.8385E-003   7.5591E-004   1.0633E-004   8.1789E-006   3.4995E-007   8.4108E-009   1.1426E-010   8.8092E-013   3.8664E-015   9.6820E-018   1.3857E-020   1.1351E-023   5.3285E-027   1.4349E-030   2.2184E-034   1.9708E-038   1.0069E-042   2.9603E-047   5.0124E-052   4.9002E-057   2.7584E-062   8.9591E-068   1.6808E-073   1.8199E-079   1.1408E-085   4.1325E-092   8.6772E-099   1.0541E-105   7.4314E-113   3.0376E-120   7.2139E-128   9.9443E-136   7.9813E-144   3.7223E-152   1.0119E-160   1.6018E-169   1.4795E-178   7.9818E-188   2.5154E-197 
  6.991356782E+014   8.3300E+001   5.4037E+003   5.4767E-003   9.4488E-003   5.2085E-003   1.3871E-003   1.9511E-004   1.5008E-005   6.4213E-007   1.5433E-008   2.0965E-010   1.6164E-012   7.0946E-015   1.7766E-017   2.5427E-020   2.0829E-023   9.7775E-027   2.6329E-030   4.0706E-034   3.6163E-038   1.8475E-042   5.4320E-047   9.1974E-052   8.9916E-057   5.0616E-062   1.6439E-067   3.0841E-073   3.3394E-079   2.0934E-085   7.5829E-092   1.5922E-098   1.9342E-105   1.3636E-112   5.5738E-120   1.3237E-127   1.8247E-135   1.4645E-143   6.8302E-152   1.8567E-160   2.9391E-169   2.7147E-178   1.4646E-187   4.6157E-197 
  7.146036956E+014   8.6683E+001   5.1224E+003   9.2919E-003   1.6031E-002   8.8370E-003   2.3533E-003   3.3104E-004   2.5463E-005   1.0895E-006   2.6185E-008   3.5571E-010   2.7425E-012   1.2037E-014   3.0143E-017   4.3141E-020   3.5339E-023   1.6589E-026   4.4671E-030   6.9063E-034   6.1356E-038   3.1346E-042   9.2162E-047   1.5605E-051   1.5255E-056   8.5877E-062   2.7892E-067   5.2327E-073   5.6658E-079   3.5517E-085   1.2865E-091   2.7014E-098   3.2817E-105   2.3136E-112   9.4568E-120   2.2459E-127   3.0959E-135   2.4848E-143   1.1588E-151   3.1502E-160   4.9867E-169   4.6059E-178   2.4849E-187   7.8312E-197 
  7.379810188E+014   9.2200E+001   4.6623E+003   2.3221E-002   4.0064E-002   2.2084E-002   5.8812E-003   8.2730E-004   6.3634E-005   2.7227E-006   6.5438E-008   8.8895E-010   6.8539E-012   3.0082E-014   7.5329E-017   1.0781E-019   8.8317E-023   4.1457E-026   1.1164E-029   1.7260E-033   1.5333E-037   7.8337E-042   2.3032E-046   3.8998E-051   3.8125E-056   2.1461E-061   6.9704E-067   1.3077E-072   1.4159E-078   8.8760E-085   3.2152E-091   6.7512E-098   8.2013E-105   5.7818E-112   2.3633E-119   5.6127E-127   7.7369E-135   6.2097E-143   2.8961E-151   7.8726E-160   1.2462E-168   1.1511E-177   6.2100E-187   1.9571E-196 
  7.581159558E+014   9.7456E+001   4.2103E+003   6.2223E-002   1.0735E-001   5.9176E-002   1.5759E-002   2.2168E-003   1.7051E-004   7.2955E-006   1.7534E-007   2.3820E-009   1.8365E-011   8.0605E-014   2.0185E-016   2.8889E-019   2.3665E-022   1.1109E-025   2.9914E-029   4.6248E-033   4.1086E-037   2.0991E-041   6.1716E-046   1.0450E-050   1.0216E-055   5.7507E-061   1.8677E-066   3.5040E-072   3.7940E-078   2.3784E-084   8.6152E-091   1.8090E-097   2.1975E-104   1.5493E-111   6.3327E-119   1.5039E-126   2.0731E-134   1.6639E-142   7.7601E-151   2.1095E-159   3.3393E-168   3.0843E-177   1.6640E-186   5.2441E-196 
  7.731340564E+014   1.0181E+002   3.7974E+003   1.6163E-001   2.7885E-001   1.5371E-001   4.0935E-002   5.7582E-003   4.4291E-004   1.8951E-005   4.5547E-007   6.1873E-009   4.7705E-011   2.0938E-013   5.2431E-016   7.5040E-019   6.1471E-022   2.8855E-025   7.7703E-029   1.2013E-032   1.0672E-036   5.4525E-041   1.6031E-045   2.7144E-050   2.6536E-055   1.4938E-060   4.8516E-066   9.1020E-072   9.8553E-078   6.1779E-084   2.2379E-090   4.6990E-097   5.7083E-104   4.0243E-111   1.6450E-118   3.9066E-126   5.3851E-134   4.3221E-142   2.0157E-150   5.4796E-159   8.6740E-168   8.0117E-177   4.3224E-186   1.3622E-195 
  7.801819832E+014   1.0404E+002   3.5513E+003   2.8128E-001   4.8528E-001   2.6750E-001   7.1238E-002   1.0021E-002   7.7079E-004   3.2979E-005   7.9264E-007   1.0768E-008   8.3019E-011   3.6437E-013   9.1245E-016   1.3059E-018   1.0698E-021   5.0216E-025   1.3523E-028   2.0906E-032   1.8573E-036   9.4888E-041   2.7898E-045   4.7237E-050   4.6180E-055   2.5996E-060   8.4431E-066   1.5840E-071   1.7151E-077   1.0751E-083   3.8945E-090   8.1775E-097   9.9340E-104   7.0034E-111   2.8627E-118   6.7985E-126   9.3716E-134   7.5216E-142   3.5079E-150   9.5360E-159   1.5095E-167   1.3943E-176   7.5221E-186   2.3706E-195 
  7.814667789E+014   1.0446E+002   3.5001E+003   3.1427E-001   5.4221E-001   2.9888E-001   7.9594E-002   1.1196E-002   8.6120E-004   3.6848E-005   8.8562E-007   1.2031E-008   9.2758E-011   4.0712E-013   1.0195E-015   1.4591E-018   1.1952E-021   5.6107E-025   1.5109E-028   2.3359E-032   2.0752E-036   1.0602E-040   3.1171E-045   5.2778E-050   5.1597E-055   2.9045E-060   9.4335E-066   1.7698E-071   1.9163E-077   1.2012E-083   4.3513E-090   9.1368E-097   1.1099E-103   7.8249E-111   3.1985E-118   7.5960E-126   1.0471E-133   8.4039E-142   3.9194E-150   1.0655E-158   1.6866E-167   1.5578E-176   8.4045E-186   2.6487E-195 
  7.834420098E+014   1.0512E+002   3.4162E+003   3.7531E-001   6.4752E-001   3.5693E-001   9.5054E-002   1.3371E-002   1.0285E-003   4.4005E-005   1.0576E-006   1.4367E-008   1.1077E-010   4.8619E-013   1.2175E-015   1.7425E-018   1.4274E-021   6.7004E-025   1.8043E-028   2.7895E-032   2.4782E-036   1.2661E-040   3.7225E-045   6.3029E-050   6.1618E-055   3.4687E-060   1.1266E-065   2.1135E-071   2.2885E-077   1.4346E-083   5.1965E-090   1.0911E-096   1.3255E-103   9.3447E-111   3.8197E-118   9.0713E-126   1.2505E-133   1.0036E-141   4.6807E-150   1.2724E-158   2.0142E-167   1.8604E-176   1.0037E-185   3.1631E-195 
  7.883054221E+014   1.0684E+002   3.1751E+003   6.0581E-001   1.0452E+000   5.7614E-001   1.5343E-001   2.1583E-002   1.6601E-003   7.1030E-005   1.7072E-006   2.3191E-008   1.7881E-010   7.8478E-013   1.9652E-015   2.8126E-018   2.3040E-021   1.0816E-024   2.9125E-028   4.5027E-032   4.0002E-036   2.0437E-040   6.0087E-045   1.0174E-049   9.9461E-055   5.5989E-060   1.8185E-065   3.4116E-071   3.6939E-077   2.3156E-083   8.3879E-090   1.7613E-096   2.1396E-103   1.5084E-110   6.1656E-118   1.4642E-125   2.0184E-133   1.6200E-141   7.5553E-150   2.0538E-158   3.2512E-167   3.0029E-176   1.6201E-185   5.1057E-195 
  7.952267988E+014   1.0957E+002   2.6983E+003   1.3820E+000   2.3844E+000   1.3144E+000   3.5002E-001   4.9237E-002   3.7872E-003   1.6204E-004   3.8946E-006   5.2906E-008   4.0791E-010   1.7903E-012   4.4832E-015   6.4165E-018   5.2562E-021   2.4673E-024   6.6442E-028   1.0272E-031   9.1257E-036   4.6623E-040   1.3708E-044   2.3210E-049   2.2690E-054   1.2773E-059   4.1485E-065   7.7828E-071   8.4270E-077   5.2826E-083   1.9135E-089   4.0180E-096   4.8810E-103   3.4411E-110   1.4066E-117   3.3404E-125   4.6047E-133   3.6957E-141   1.7236E-149   4.6854E-158   7.4169E-167   6.8506E-176   3.6959E-185   1.1648E-194 
  7.991514577E+014   1.1139E+002   2.3079E+003   2.5174E+000   4.3433E+000   2.3942E+000   6.3758E-001   8.9686E-002   6.8985E-003   2.9516E-004   7.0941E-006   9.6370E-008   7.4302E-010   3.2611E-012   8.1664E-015   1.1688E-017   9.5743E-021   4.4944E-024   1.2103E-027   1.8711E-031   1.6623E-035   8.4925E-040   2.4969E-044   4.2277E-049   4.1331E-054   2.3266E-059   7.5566E-065   1.4177E-070   1.5350E-076   9.6224E-083   3.4856E-089   7.3189E-096   8.8909E-103   6.2680E-110   2.5621E-117   6.0846E-125   8.3875E-133   6.7318E-141   3.1396E-149   8.5347E-158   1.3510E-166   1.2479E-175   6.7323E-185   2.1217E-194 
  8.010932820E+014   1.1241E+002   2.0618E+003   3.6284E+000   6.2601E+000   3.4508E+000   9.1897E-001   1.2927E-001   9.9431E-003   4.2543E-004   1.0225E-005   1.3890E-007   1.0709E-009   4.7004E-012   1.1770E-014   1.6846E-017   1.3800E-020   6.4779E-024   1.7444E-027   2.6969E-031   2.3959E-035   1.2240E-039   3.5989E-044   6.0936E-049   5.9572E-054   3.3534E-059   1.0892E-064   2.0433E-070   2.2124E-076   1.3869E-082   5.0239E-089   1.0549E-095   1.2815E-102   9.0343E-110   3.6928E-117   8.7700E-125   1.2089E-132   9.7028E-141   4.5252E-149   1.2301E-157   1.9473E-166   1.7986E-175   9.7034E-185   3.0580E-194 
  8.021832719E+014   1.1304E+002   1.9019E+003   4.6043E+000   7.9437E+000   4.3789E+000   1.1661E+000   1.6403E-001   1.2617E-002   5.3985E-004   1.2975E-005   1.7626E-007   1.3590E-009   5.9646E-012   1.4936E-014   2.1377E-017   1.7511E-020   8.2201E-024   2.2135E-027   3.4222E-031   3.0403E-035   1.5533E-039   4.5668E-044   7.7324E-049   7.5593E-054   4.2553E-059   1.3821E-064   2.5929E-070   2.8075E-076   1.7599E-082   6.3750E-089   1.3386E-095   1.6261E-102   1.1464E-109   4.6860E-117   1.1129E-124   1.5341E-132   1.2312E-140   5.7422E-149   1.5610E-157   2.4710E-166   2.2823E-175   1.2313E-184   3.8805E-194 
  8.035933959E+014   1.1393E+002   1.6647E+003   6.6084E+000   1.1401E+001   6.2848E+000   1.6737E+000   2.3543E-001   1.8109E-002   7.7482E-004   1.8622E-005   2.5298E-007   1.9505E-009   8.5607E-012   2.1437E-014   3.0681E-017   2.5133E-020   1.1798E-023   3.1770E-027   4.9117E-031   4.3636E-035   2.2293E-039   6.5545E-044   1.1098E-048   1.0850E-053   6.1075E-059   1.9836E-064   3.7215E-070   4.0295E-076   2.5259E-082   9.1498E-089   1.9212E-095   2.3339E-102   1.6454E-109   6.7256E-117   1.5973E-124   2.2018E-132   1.7671E-140   8.2416E-149   2.2404E-157   3.5465E-166   3.2757E-175   1.7673E-184   5.5695E-194 
  8.042197128E+014   1.1437E+002   1.5457E+003   7.9723E+000   1.3754E+001   7.5819E+000   2.0191E+000   2.8402E-001   2.1847E-002   9.3474E-004   2.2466E-005   3.0519E-007   2.3530E-009   1.0328E-011   2.5862E-014   3.7014E-017   3.0320E-020   1.4233E-023   3.8327E-027   5.9255E-031   5.2642E-035   2.6894E-039   7.9073E-044   1.3389E-048   1.3089E-053   7.3681E-059   2.3931E-064   4.4895E-070   4.8611E-076   3.0473E-082   1.1038E-088   2.3178E-095   2.8156E-102   1.9850E-109   8.1137E-117   1.9269E-124   2.6562E-132   2.1319E-140   9.9426E-149   2.7028E-157   4.2785E-166   3.9518E-175   2.1320E-184   6.7190E-194 
  8.047282696E+014   1.1475E+002   1.4414E+003   9.4439E+000   1.6293E+001   8.9815E+000   2.3918E+000   3.3645E-001   2.5879E-002   1.1073E-003   2.6613E-005   3.6152E-007   2.7874E-009   1.2234E-011   3.0636E-014   4.3846E-017   3.5917E-020   1.6860E-023   4.5402E-027   7.0193E-031   6.2359E-035   3.1859E-039   9.3670E-044   1.5860E-048   1.5505E-053   8.7281E-059   2.8348E-064   5.3183E-070   5.7584E-076   3.6098E-082   1.3076E-088   2.7456E-095   3.3354E-102   2.3514E-109   9.6115E-117   2.2826E-124   3.1465E-132   2.5254E-140   1.1778E-148   3.2017E-157   5.0682E-166   4.6813E-175   2.5256E-184   7.9593E-194 
  8.051712395E+014   1.1510E+002   1.3439E+003   1.1121E+001   1.9187E+001   1.0577E+001   2.8167E+000   3.9621E-001   3.0476E-002   1.3040E-003   3.1340E-005   4.2574E-007   3.2825E-009   1.4407E-011   3.6077E-014   5.1634E-017   4.2297E-020   1.9855E-023   5.3466E-027   8.2661E-031   7.3435E-035   3.7518E-039   1.1031E-043   1.8677E-048   1.8259E-053   1.0278E-058   3.3383E-064   6.2629E-070   6.7812E-076   4.2509E-082   1.5398E-088   3.2333E-095   3.9278E-102   2.7691E-109   1.1319E-116   2.6880E-124   3.7054E-132   2.9740E-140   1.3870E-148   3.7704E-157   5.9684E-166   5.5128E-175   2.9741E-184   9.3730E-194 
  8.056828991E+014   1.1553E+002   1.2219E+003   1.3762E+001   2.3743E+001   1.3088E+001   3.4853E+000   4.9027E-001   3.7711E-002   1.6135E-003   3.8780E-005   5.2681E-007   4.0617E-009   1.7827E-011   4.4642E-014   6.3892E-017   5.2338E-020   2.4569E-023   6.6159E-027   1.0228E-030   9.0869E-035   4.6424E-039   1.3649E-043   2.3111E-048   2.2594E-053   1.2719E-058   4.1308E-064   7.7497E-070   8.3911E-076   5.2601E-082   1.9054E-088   4.0009E-095   4.8602E-102   3.4264E-109   1.4006E-116   3.3262E-124   4.5851E-132   3.6800E-140   1.7163E-148   4.6655E-157   7.3853E-166   6.8215E-175   3.6802E-184   1.1598E-193 
  8.063022336E+014   1.1610E+002   1.0566E+003   1.8662E+001   3.2197E+001   1.7748E+001   4.7265E+000   6.6486E-001   5.1140E-002   2.1881E-003   5.2590E-005   7.1440E-007   5.5081E-009   2.4175E-011   6.0539E-014   8.6644E-017   7.0976E-020   3.3317E-023   8.9719E-027   1.3871E-030   1.2323E-034   6.2956E-039   1.8510E-043   3.1341E-048   3.0639E-053   1.7248E-058   5.6018E-064   1.0509E-069   1.1379E-075   7.1332E-082   2.5839E-088   5.4256E-095   6.5910E-102   4.6466E-109   1.8993E-116   4.5106E-124   6.2178E-132   4.9904E-140   2.3274E-148   6.3269E-157   1.0015E-165   9.2506E-175   4.9907E-184   1.5728E-193 
  8.066310195E+014   1.1643E+002   9.5915E+002   2.2492E+001   3.8805E+001   2.1391E+001   5.6965E+000   8.0131E-001   6.1635E-002   2.6372E-003   6.3383E-005   8.6102E-007   6.6386E-009   2.9137E-011   7.2963E-014   1.0443E-016   8.5542E-020   4.0155E-023   1.0813E-026   1.6717E-030   1.4852E-034   7.5876E-039   2.2309E-043   3.7773E-048   3.6927E-053   2.0787E-058   6.7515E-064   1.2666E-069   1.3715E-075   8.5972E-082   3.1142E-088   6.5391E-095   7.9436E-102   5.6002E-109   2.2891E-116   5.4364E-124   7.4939E-132   6.0146E-140   2.8051E-148   7.6253E-157   1.2071E-165   1.1149E-174   6.0150E-184   1.8956E-193 
  8.068537252E+014   1.1667E+002   8.8961E+002   2.5763E+001   4.4448E+001   2.4501E+001   6.5249E+000   9.1783E-001   7.0598E-002   3.0207E-003   7.2600E-005   9.8623E-007   7.6039E-009   3.3374E-011   8.3573E-014   1.1961E-016   9.7982E-020   4.5994E-023   1.2386E-026   1.9148E-030   1.7011E-034   8.6910E-039   2.5553E-043   4.3266E-048   4.2297E-053   2.3810E-058   7.7333E-064   1.4508E-069   1.5709E-075   9.8474E-082   3.5671E-088   7.4900E-095   9.0988E-102   6.4146E-109   2.6220E-116   6.2269E-124   8.5837E-132   6.8892E-140   3.2130E-148   8.7342E-157   1.3826E-165   1.2770E-174   6.8897E-184   2.1713E-193 
  8.071860795E+014   1.1706E+002   7.8410E+002   3.1855E+001   5.4958E+001   3.0295E+001   8.0677E+000   1.1349E+000   8.7292E-002   3.7349E-003   8.9766E-005   1.2194E-006   9.4019E-009   4.1265E-011   1.0333E-013   1.4789E-016   1.2115E-019   5.6870E-023   1.5314E-026   2.3676E-030   2.1034E-034   1.0746E-038   3.1595E-043   5.3496E-048   5.2299E-053   2.9440E-058   9.5618E-064   1.7939E-069   1.9423E-075   1.2176E-081   4.4105E-088   9.2610E-095   1.1250E-101   7.9313E-109   3.2420E-116   7.6993E-124   1.0613E-131   8.5182E-140   3.9727E-148   1.0799E-156   1.7095E-165   1.5790E-174   8.5188E-184   2.6847E-193 
  8.074833984E+014   1.1743E+002   6.9505E+002   3.8557E+001   6.6522E+001   3.6669E+001   9.7652E+000   1.3736E+000   1.0566E-001   4.5208E-003   1.0865E-004   1.4760E-006   1.1380E-008   4.9948E-011   1.2508E-013   1.7901E-016   1.4664E-019   6.8836E-023   1.8537E-026   2.8658E-030   2.5460E-034   1.3007E-038   3.8243E-043   6.4752E-048   6.3303E-053   3.5635E-058   1.1574E-063   2.1713E-069   2.3510E-075   1.4738E-081   5.3385E-088   1.1210E-094   1.3617E-101   9.6002E-109   3.9241E-116   9.3193E-124   1.2846E-131   1.0311E-139   4.8086E-148   1.3072E-156   2.0692E-165   1.9112E-174   1.0311E-183   3.2496E-193 
