     distance         timeN            Tn            nH          x(H)         x(H2)         x(He)          x(C)         x(CH)        x(CH2)        x(CH3)        x(CH4)          x(O)         x(O2)         x(OH)        x(H2O)         x(CO)        x(CO2)         x(C2)        x(C2H)       x(C2H2)         x(C3)        x(C3H)       x(C3H2)       x(CH4O)        x(HCO)       x(H2CO)      x(H2CO2)          x(N)         x(NH)        x(NH2)        x(NH3)         x(CN)        x(HCN)        x(HNC)         x(N2)         x(NO)          x(S)         x(SH)        x(H2S)         x(CS)         x(SO)        x(SO2)        x(OCS)         x(Si)        x(SiH)       x(SiH2)       x(SiH3)       x(SiH4)        x(SiO)       x(SiO2)         x(Mg)         x(Fe)     x(C54H18)          x(G)       x(H2O*)        x(O2*)        x(CO*)       x(CO2*)       x(CH4*)       x(NH3*)        x(N2*)      x(CH4O*)      x(H2CO*)     x(H2CO2*)       x(OCS*)       x(H2S*)        x(Fe*)      x(SiH4*)       x(SiO*)      x(SiO2*)        x(O**)       x(Si**)       x(Mg**)       x(Fe**)        x(C**)         x(H+)        x(H2+)        x(H3+)        x(He+)         x(C+)        x(CH+)       x(CH2+)       x(CH3+)       x(CH4+)       x(CH5+)         x(O+)        x(O2+)        x(OH+)       x(H2O+)       x(H3O+)        x(CO+)       x(HCO+)      x(HCO2+)      x(H2CO+)      x(H3CO+)      x(CH4O+)      x(CH5O+)        x(C2+)       x(C2H+)      x(C2H2+)      x(C2H3+)        x(C3+)       x(C3H+)      x(C3H2+)      x(C3H3+)         x(N+)        x(NH+)       x(NH2+)       x(NH3+)       x(NH4+)        x(CN+)       x(C2N+)       x(HCN+)      x(H2CN+)      x(H2NC+)        x(N2+)       x(N2H+)        x(NO+)       x(HNO+)         x(S+)        x(SH+)       x(H2S+)       x(H3S+)        x(CS+)       x(HCS+)        x(SO+)       x(HSO+)      x(HSO2+)      x(HOCS+)        x(Si+)       x(SiH+)      x(SiH2+)      x(SiH3+)      x(SiH4+)      x(SiH5+)       x(SiO+)      x(SiOH+)        x(Fe+)    x(C54H18+)         x(G+)    x(C54H18-)         x(G-) 
  1.069979916E+007   1.5074E-007   4.0228E+003   1.3508E+005   5.1550E-006   5.0000E-001   9.9919E-002   1.0430E-007   1.0053E-011   5.1410E-011   4.0820E-011   3.3410E-008   1.0760E-005   1.5350E-006   3.6298E-009   2.3040E-007   8.2360E-005   7.2290E-009   1.3850E-010   3.4080E-010   7.4260E-011   1.0750E-015   2.6180E-014   6.4240E-013   1.5427E-018   7.0080E-009   4.5420E-011   1.0370E-016   3.6360E-005   3.7687E-011   1.1460E-011   4.4360E-011   4.0828E-010   1.5070E-008   1.7000E-008   1.3550E-005   3.9280E-007   1.3780E-005   3.9850E-007   3.8290E-007   8.3900E-008   8.1180E-009   3.0560E-009   1.1230E-011   4.5430E-017   2.9740E-020   1.8910E-020   8.5400E-023   4.8410E-022   1.6714E-015   1.4510E-017   9.9919E-017   1.4710E-008   9.4830E-007   4.1540E-011   1.0280E-004   1.3510E-005   8.2640E-006   1.3380E-005   1.5480E-006   1.5480E-006   6.9660E-006   3.1000E-006   6.1940E-006   7.2340E-006   2.0670E-007   3.7170E-006   3.2421E-015   9.9919E-017   2.6700E-006   9.9919E-017   1.3980E-004   3.1000E-005   3.6970E-005   3.2270E-005   1.6280E-004   6.0940E-010   2.2852E-013   1.0810E-009   8.7870E-011   2.9290E-010   3.2395E-015   4.6100E-015   4.9270E-011   1.5540E-015   2.3760E-012   6.5249E-016   5.9900E-011   1.9460E-014   2.6520E-014   1.0820E-009   1.7061E-015   1.1400E-008   6.1250E-013   1.3340E-013   3.1040E-013   1.0000E-025   1.0000E-025   8.5711E-019   1.1950E-018   6.8317E-013   3.8000E-012   6.6600E-019   3.2976E-017   4.9980E-016   6.1710E-014   1.3978E-011   1.7599E-015   3.1831E-018   2.1790E-015   2.3590E-013   8.5050E-018   1.4270E-011   4.6110E-016   7.3810E-010   5.8400E-015   1.0996E-015   2.1880E-010   1.7560E-009   1.8620E-011   1.8300E-008   4.1670E-009   2.8780E-010   1.5070E-009   3.3750E-015   1.6270E-010   8.5100E-009   4.9100E-011   2.4510E-012   1.5510E-013   4.7790E-019   6.3690E-020   5.5909E-021   3.4780E-021   9.9973E-026   6.1250E-024   1.9910E-023   8.5580E-018   2.7170E-010   1.3440E-009   1.5060E-012   5.0430E-008   2.7660E-012 
  1.256066231E+007   1.8442E-007   6.8228E+003   1.5116E+005   5.1556E-006   5.0000E-001   9.9919E-002   1.0430E-007   1.3049E-011   5.1410E-011   4.0819E-011   3.3410E-008   1.0760E-005   1.5350E-006   3.8886E-009   2.3040E-007   8.2360E-005   7.2290E-009   1.3850E-010   3.4080E-010   7.4260E-011   1.0750E-015   2.6180E-014   6.4240E-013   5.8333E-017   7.0080E-009   4.5420E-011   2.3620E-016   3.6360E-005   2.1054E-010   1.1460E-011   4.4360E-011   4.0813E-010   1.5070E-008   1.7000E-008   1.3550E-005   3.9280E-007   1.3780E-005   3.9853E-007   3.8290E-007   8.3900E-008   8.1180E-009   3.0560E-009   1.1230E-011   4.5430E-017   2.9740E-020   1.8910E-020   8.5400E-023   4.8410E-022   3.1263E-015   1.4510E-017   9.9919E-017   1.4710E-008   9.4830E-007   4.1540E-011   1.0280E-004   1.3510E-005   8.2640E-006   1.3380E-005   1.5480E-006   1.5480E-006   6.9660E-006   3.1000E-006   6.1940E-006   7.2340E-006   2.0670E-007   3.7170E-006   3.2421E-015   9.9919E-017   2.6700E-006   9.9919E-017   1.3980E-004   3.1000E-005   3.6970E-005   3.2270E-005   1.6280E-004   6.0940E-010   2.2913E-013   1.0810E-009   8.7870E-011   2.9290E-010   4.6374E-015   4.6101E-015   4.9270E-011   1.5563E-015   2.3760E-012   6.5306E-016   5.9900E-011   1.9460E-014   2.6520E-014   1.0820E-009   1.7085E-015   1.1400E-008   6.1249E-013   1.3340E-013   3.1040E-013   1.0000E-025   1.0000E-025   8.5703E-019   1.1950E-018   6.8319E-013   3.8000E-012   6.6600E-019   3.2974E-017   4.9980E-016   6.1710E-014   1.3977E-011   2.6233E-015   3.3944E-018   2.1790E-015   2.3590E-013   8.5050E-018   1.4270E-011   4.6109E-016   7.3810E-010   5.8400E-015   1.0993E-015   2.1879E-010   1.7560E-009   1.8620E-011   1.8300E-008   4.1670E-009   2.8781E-010   1.5070E-009   3.3750E-015   1.6270E-010   8.5100E-009   4.9100E-011   2.4510E-012   1.5510E-013   4.7790E-019   6.3690E-020   5.5909E-021   3.4781E-021   9.9978E-026   6.1250E-024   1.9910E-023   8.5580E-018   2.7170E-010   1.3440E-009   1.5060E-012   5.0430E-008   2.7660E-012 
  1.708620057E+007   2.8704E-007   1.6684E+004   2.1258E+005   5.2444E-006   5.0000E-001   9.9919E-002   1.0423E-007   8.2475E-011   5.1411E-011   4.0818E-011   3.3410E-008   1.0746E-005   1.5350E-006   1.7596E-008   2.3040E-007   8.2360E-005   7.2290E-009   1.3849E-010   3.4080E-010   7.4261E-011   1.0750E-015   2.6180E-014   6.4240E-013   4.9109E-015   7.0080E-009   4.5430E-011   1.1557E-014   3.6357E-005   2.6162E-009   1.1464E-011   4.4370E-011   3.9844E-010   1.5080E-008   1.7000E-008   1.3550E-005   3.9280E-007   1.3780E-005   3.9883E-007   3.8290E-007   8.3900E-008   8.1180E-009   3.0560E-009   1.1230E-011   4.5430E-017   2.9740E-020   1.8910E-020   8.5400E-023   4.8410E-022   3.4534E-014   1.4510E-017   9.9919E-017   1.4710E-008   9.4830E-007   4.1540E-011   1.0280E-004   1.3510E-005   8.2640E-006   1.3380E-005   1.5480E-006   1.5480E-006   6.9660E-006   3.1000E-006   6.1940E-006   7.2340E-006   2.0670E-007   3.7170E-006   3.2421E-015   9.9919E-017   2.6700E-006   9.9919E-017   1.3980E-004   3.1000E-005   3.6970E-005   3.2270E-005   1.6280E-004   6.0938E-010   2.4836E-013   1.0821E-009   8.7870E-011   2.9289E-010   1.3201E-014   4.6123E-015   4.9270E-011   1.7607E-015   2.3756E-012   6.5531E-016   5.9900E-011   1.9457E-014   2.6518E-014   1.0820E-009   1.7288E-015   1.1399E-008   6.1240E-013   1.3340E-013   3.1040E-013   1.0028E-025   1.0016E-025   8.5670E-019   1.1955E-018   6.8349E-013   3.8001E-012   6.6600E-019   3.2965E-017   4.9980E-016   6.1710E-014   1.3974E-011   6.0047E-015   5.0008E-018   2.1790E-015   2.3590E-013   8.5053E-018   1.4269E-011   4.6117E-016   7.3810E-010   5.8400E-015   1.0982E-015   2.1873E-010   1.7560E-009   1.8618E-011   1.8299E-008   4.1674E-009   2.8792E-010   1.5070E-009   3.3751E-015   1.6270E-010   8.5100E-009   4.9100E-011   2.4510E-012   1.5510E-013   4.7789E-019   6.3694E-020   5.5924E-021   3.4788E-021   1.0473E-025   6.1250E-024   1.9926E-023   8.5580E-018   2.7170E-010   1.3440E-009   1.5060E-012   5.0430E-008   2.7660E-012 
  2.431497474E+007   5.5373E-007   3.1842E+004   3.7297E+005   8.4012E-006   5.0000E-001   9.9920E-002   1.0340E-007   9.1374E-010   5.1535E-011   4.0812E-011   3.3410E-008   1.0197E-005   1.5350E-006   5.6376E-007   2.3293E-007   8.2360E-005   7.2305E-009   1.3846E-010   3.4083E-010   7.4266E-011   1.0750E-015   2.6180E-014   6.4240E-013   1.3952E-013   7.0080E-009   4.5699E-011   3.2566E-013   3.6338E-005   2.1607E-008   1.1747E-011   4.4616E-011   1.0764E-010   1.5371E-008   1.7000E-008   1.3550E-005   3.9280E-007   1.3777E-005   4.0107E-007   3.8290E-007   8.3900E-008   8.1180E-009   3.0560E-009   1.1240E-011   4.5431E-017   2.9740E-020   1.8910E-020   8.5400E-023   4.8410E-022   5.6467E-013   1.4510E-017   9.9920E-017   1.4710E-008   9.4830E-007   4.1538E-011   1.0280E-004   1.3510E-005   8.2640E-006   1.3380E-005   1.5480E-006   1.5480E-006   6.9660E-006   3.1000E-006   6.1940E-006   7.2340E-006   2.0670E-007   3.7170E-006   3.2421E-015   9.9920E-017   2.6700E-006   9.9920E-017   1.3980E-004   3.1000E-005   3.6970E-005   3.2270E-005   1.6280E-004   6.0916E-010   5.0902E-013   1.0937E-009   8.7870E-011   2.9284E-010   5.9327E-014   4.6630E-015   4.9266E-011   5.3519E-015   2.3727E-012   6.6490E-016   5.9900E-011   1.9443E-014   2.6505E-014   1.0820E-009   1.9040E-015   1.1388E-008   6.1159E-013   1.3340E-013   3.1040E-013   1.3131E-025   1.1765E-025   8.5529E-019   1.2032E-018   6.8581E-013   3.8005E-012   6.6600E-019   3.2925E-017   4.9978E-016   6.1710E-014   1.3959E-011   2.0665E-014   2.6568E-017   2.1791E-015   2.3590E-013   8.5127E-018   1.4267E-011   4.6408E-016   7.3810E-010   5.8400E-015   1.0938E-015   2.1838E-010   1.7560E-009   1.8604E-011   1.8296E-008   4.1702E-009   2.8864E-010   1.5070E-009   3.3759E-015   1.6270E-010   8.5100E-009   4.9100E-011   2.4510E-012   1.5510E-013   4.7784E-019   6.3713E-020   5.6213E-021   3.4825E-021   2.5055E-025   6.1252E-024   2.1241E-023   8.5580E-018   2.7170E-010   1.3440E-009   1.5088E-012   5.0430E-008   2.7649E-012 
  2.698824477E+007   6.8597E-007   3.3415E+004   3.9962E+005   1.1459E-005   4.9999E-001   9.9920E-002   1.0273E-007   1.5786E-009   5.1760E-011   4.0808E-011   3.3410E-008   9.6077E-006   1.5350E-006   1.1458E-006   2.4059E-007   8.2360E-005   7.2319E-009   1.3845E-010   3.4084E-010   7.4269E-011   1.0750E-015   2.6180E-014   6.4240E-013   2.7182E-013   7.0080E-009   4.5963E-011   6.3441E-013   3.6325E-005   3.5280E-008   1.2266E-011   4.4869E-011   2.1877E-011   1.5456E-008   1.7000E-008   1.3550E-005   3.9280E-007   1.3776E-005   4.0269E-007   3.8291E-007   8.3900E-008   8.1180E-009   3.0560E-009   1.1249E-011   4.5435E-017   2.9740E-020   1.8910E-020   8.5400E-023   4.8410E-022   1.0488E-012   1.4510E-017   9.9920E-017   1.4710E-008   9.4830E-007   4.1535E-011   1.0280E-004   1.3510E-005   8.2640E-006   1.3380E-005   1.5480E-006   1.5480E-006   6.9660E-006   3.1000E-006   6.1940E-006   7.2340E-006   2.0670E-007   3.7170E-006   3.2422E-015   9.9920E-017   2.6700E-006   9.9920E-017   1.3980E-004   3.1000E-005   3.6970E-005   3.2270E-005   1.6280E-004   6.0900E-010   7.5745E-013   1.1024E-009   8.7870E-011   2.9281E-010   9.0362E-014   4.7341E-015   4.9263E-011   8.3359E-015   2.3704E-012   6.7080E-016   5.9901E-011   1.9434E-014   2.6500E-014   1.0820E-009   2.0700E-015   1.1379E-008   6.1101E-013   1.3340E-013   3.1040E-013   1.9529E-025   1.5401E-025   8.5451E-019   1.2128E-018   6.8747E-013   3.8008E-012   6.6600E-019   3.2899E-017   4.9977E-016   6.1710E-014   1.3950E-011   3.0179E-014   5.3317E-017   2.1792E-015   2.3590E-013   8.5235E-018   1.4265E-011   4.6791E-016   7.3810E-010   5.8400E-015   1.0920E-015   2.1813E-010   1.7560E-009   1.8593E-011   1.8293E-008   4.1721E-009   2.8914E-010   1.5070E-009   3.3768E-015   1.6270E-010   8.5100E-009   4.9100E-011   2.4510E-012   1.5510E-013   4.7780E-019   6.3725E-020   5.6450E-021   3.4850E-021   3.8455E-025   6.1255E-024   2.3870E-023   8.5580E-018   2.7170E-010   1.3440E-009   1.5134E-012   5.0430E-008   2.7630E-012 
  2.699596932E+007   6.8636E-007   3.3415E+004   3.9962E+005   1.1468E-005   4.9999E-001   9.9920E-002   1.0273E-007   1.5806E-009   5.1761E-011   4.0807E-011   3.3410E-008   9.6059E-006   1.5350E-006   1.1475E-006   2.4062E-007   8.2360E-005   7.2319E-009   1.3845E-010   3.4084E-010   7.4269E-011   1.0750E-015   2.6180E-014   6.4240E-013   2.7224E-013   7.0080E-009   4.5964E-011   6.3538E-013   3.6325E-005   3.5322E-008   1.2268E-011   4.4870E-011   2.1766E-011   1.5457E-008   1.7000E-008   1.3550E-005   3.9280E-007   1.3776E-005   4.0270E-007   3.8291E-007   8.3900E-008   8.1180E-009   3.0560E-009   1.1249E-011   4.5435E-017   2.9740E-020   1.8910E-020   8.5400E-023   4.8410E-022   1.0503E-012   1.4510E-017   9.9920E-017   1.4710E-008   9.4830E-007   4.1535E-011   1.0280E-004   1.3510E-005   8.2640E-006   1.3380E-005   1.5480E-006   1.5480E-006   6.9660E-006   3.1000E-006   6.1940E-006   7.2340E-006   2.0670E-007   3.7170E-006   3.2422E-015   9.9920E-017   2.6700E-006   9.9920E-017   1.3980E-004   3.1000E-005   3.6970E-005   3.2270E-005   1.6280E-004   6.0900E-010   7.5823E-013   1.1025E-009   8.7870E-011   2.9281E-010   9.0456E-014   4.7343E-015   4.9263E-011   8.3451E-015   2.3704E-012   6.7082E-016   5.9901E-011   1.9434E-014   2.6500E-014   1.0820E-009   2.0706E-015   1.1379E-008   6.1100E-013   1.3340E-013   3.1040E-013   1.9555E-025   1.5416E-025   8.5451E-019   1.2128E-018   6.8747E-013   3.8008E-012   6.6600E-019   3.2898E-017   4.9977E-016   6.1710E-014   1.3950E-011   3.0208E-014   5.3413E-017   2.1792E-015   2.3590E-013   8.5235E-018   1.4265E-011   4.6792E-016   7.3810E-010   5.8400E-015   1.0920E-015   2.1813E-010   1.7560E-009   1.8593E-011   1.8293E-008   4.1721E-009   2.8914E-010   1.5070E-009   3.3768E-015   1.6270E-010   8.5100E-009   4.9100E-011   2.4510E-012   1.5510E-013   4.7780E-019   6.3725E-020   5.6451E-021   3.4850E-021   3.8496E-025   6.1255E-024   2.3881E-023   8.5580E-018   2.7170E-010   1.3440E-009   1.5134E-012   5.0430E-008   2.7630E-012 
  2.930484190E+007   8.0332E-007   3.3414E+004   3.9963E+005   1.4285E-005   4.9999E-001   9.9920E-002   1.0212E-007   2.1868E-009   5.2071E-011   4.0804E-011   3.3411E-008   9.0802E-006   1.5350E-006   1.6617E-006   2.5237E-007   8.2360E-005   7.2332E-009   1.3843E-010   3.4085E-010   7.4272E-011   1.0750E-015   2.6180E-014   6.4240E-013   3.9557E-013   7.0080E-009   4.6210E-011   9.2318E-013   3.6312E-005   4.7760E-008   1.2998E-011   4.5113E-011   4.7810E-012   1.5474E-008   1.7000E-008   1.3550E-005   3.9280E-007   1.3774E-005   4.0417E-007   3.8291E-007   8.3900E-008   8.1180E-009   3.0560E-009   1.1258E-011   4.5442E-017   2.9740E-020   1.8910E-020   8.5401E-023   4.8410E-022   1.4994E-012   1.4510E-017   9.9920E-017   1.4710E-008   9.4830E-007   4.1533E-011   1.0280E-004   1.3510E-005   8.2640E-006   1.3380E-005   1.5480E-006   1.5480E-006   6.9660E-006   3.1000E-006   6.1940E-006   7.2340E-006   2.0670E-007   3.7170E-006   3.2422E-015   9.9920E-017   2.6700E-006   9.9920E-017   1.3980E-004   3.1000E-005   3.6970E-005   3.2270E-005   1.6280E-004   6.0884E-010   9.9097E-013   1.1104E-009   8.7870E-011   2.9278E-010   1.1856E-013   4.8250E-015   4.9260E-011   1.1082E-014   2.3684E-012   6.7588E-016   5.9902E-011   1.9427E-014   2.6498E-014   1.0820E-009   2.2530E-015   1.1371E-008   6.1048E-013   1.3340E-013   3.1040E-013   2.8931E-025   2.0786E-025   8.5391E-019   1.2245E-018   6.8898E-013   3.8011E-012   6.6600E-019   3.2875E-017   4.9976E-016   6.1710E-014   1.3941E-011   3.8811E-014   8.6284E-017   2.1793E-015   2.3590E-013   8.5376E-018   1.4263E-011   4.7256E-016   7.3810E-010   5.8400E-015   1.0913E-015   2.1790E-010   1.7560E-009   1.8583E-011   1.8291E-008   4.1739E-009   2.8959E-010   1.5070E-009   3.3779E-015   1.6270E-010   8.5100E-009   4.9100E-011   2.4510E-012   1.5510E-013   4.7777E-019   6.3735E-020   5.6669E-021   3.4873E-021   5.0875E-025   6.1258E-024   2.7654E-023   8.5580E-018   2.7170E-010   1.3441E-009   1.5179E-012   5.0430E-008   2.7611E-012 
  3.892944018E+007   1.2909E-006   3.3413E+004   3.9964E+005   2.5776E-005   4.9999E-001   9.9920E-002   9.9635E-008   4.6739E-009   5.4440E-011   4.0790E-011   3.3412E-008   7.1812E-006   1.5350E-006   3.4699E-006   3.4314E-007   8.2360E-005   7.2385E-009   1.3837E-010   3.4091E-010   7.4284E-011   1.0750E-015   2.6180E-014   6.4240E-013   9.0956E-013   7.0080E-009   4.7237E-011   2.1226E-012   3.6260E-005   9.9553E-008   1.8667E-011   4.6237E-011   8.9972E-015   1.5478E-008   1.7000E-008   1.3550E-005   3.9280E-007   1.3768E-005   4.1031E-007   3.8292E-007   8.3900E-008   8.1180E-009   3.0560E-009   1.1294E-011   4.5494E-017   2.9740E-020   1.8910E-020   8.5404E-023   4.8410E-022   3.3708E-012   1.4510E-017   9.9920E-017   1.4710E-008   9.4830E-007   4.1522E-011   1.0280E-004   1.3510E-005   8.2640E-006   1.3380E-005   1.5480E-006   1.5480E-006   6.9660E-006   3.1000E-006   6.1940E-006   7.2340E-006   2.0670E-007   3.7170E-006   3.2422E-015   9.9920E-017   2.6700E-006   9.9920E-017   1.3980E-004   3.1000E-005   3.6970E-005   3.2270E-005   1.6280E-004   6.0821E-010   1.9569E-012   1.1437E-009   8.7870E-011   2.9267E-010   2.3540E-013   5.4708E-015   4.9249E-011   2.2459E-014   2.3600E-012   6.9450E-016   5.9904E-011   1.9398E-014   2.6532E-014   1.0820E-009   3.3242E-015   1.1339E-008   6.0838E-013   1.3340E-013   3.1040E-013   1.0528E-024   6.5441E-025   8.5248E-019   1.3041E-018   6.9523E-013   3.8021E-012   6.6600E-019   3.2776E-017   4.9971E-016   6.1710E-014   1.3905E-011   7.4628E-014   3.1169E-016   2.1798E-015   2.3590E-013   8.6411E-018   1.4256E-011   5.0323E-016   7.3810E-010   5.8400E-015   1.0962E-015   2.1696E-010   1.7560E-009   1.8543E-011   1.8282E-008   4.1812E-009   2.9148E-010   1.5070E-009   3.3845E-015   1.6270E-010   8.5100E-009   4.9100E-011   2.4510E-012   1.5510E-013   4.7763E-019   6.3778E-020   5.7577E-021   3.4970E-021   1.0234E-024   6.1282E-024   5.7682E-023   8.5582E-018   2.7170E-010   1.3442E-009   1.5367E-012   5.0430E-008   2.7533E-012 
  5.723026515E+007   2.2179E-006   3.3411E+004   3.9966E+005   4.6744E-005   4.9998E-001   9.9920E-002   9.5073E-008   9.2325E-009   6.3610E-011   4.0768E-011   3.3414E-008   4.5969E-006   1.5350E-006   5.7426E-006   6.5507E-007   8.2360E-005   7.2486E-009   1.3824E-010   3.4101E-010   7.4306E-011   1.0750E-015   2.6180E-014   6.4240E-013   1.8869E-012   7.0080E-009   4.9189E-011   4.4033E-012   3.6162E-005   1.9783E-007   4.0640E-011   4.9354E-011   4.7698E-016   1.5479E-008   1.7000E-008   1.3550E-005   3.9280E-007   1.3757E-005   4.2198E-007   3.8294E-007   8.3900E-008   8.1181E-009   3.0560E-009   1.1363E-011   4.5705E-017   2.9740E-020   1.8910E-020   8.5415E-023   4.8410E-022   6.9295E-012   1.4510E-017   9.9920E-017   1.4710E-008   9.4830E-007   4.1501E-011   1.0280E-004   1.3510E-005   8.2640E-006   1.3380E-005   1.5480E-006   1.5480E-006   6.9660E-006   3.1000E-006   6.1940E-006   7.2340E-006   2.0670E-007   3.7170E-006   3.2422E-015   9.9920E-017   2.6700E-006   9.9920E-017   1.3980E-004   3.1000E-005   3.6970E-005   3.2270E-005   1.6280E-004   6.0702E-010   3.7752E-012   1.2067E-009   8.7870E-011   2.9245E-010   4.5627E-013   7.8836E-015   4.9227E-011   4.3948E-014   2.3442E-012   7.2115E-016   5.9910E-011   1.9355E-014   2.6748E-014   1.0820E-009   6.6830E-015   1.1278E-008   6.0469E-013   1.3340E-013   3.1040E-013   4.1597E-024   2.5544E-024   8.5434E-019   1.5888E-018   7.0710E-013   3.8041E-012   6.6600E-019   3.2590E-017   4.9963E-016   6.1711E-014   1.3838E-011   1.4255E-013   1.1327E-015   2.1817E-015   2.3590E-013   9.0368E-018   1.4242E-011   6.1006E-016   7.3810E-010   5.8400E-015   1.1393E-015   2.1519E-010   1.7560E-009   1.8467E-011   1.8265E-008   4.1951E-009   2.9508E-010   1.5070E-009   3.4069E-015   1.6270E-010   8.5100E-009   4.9100E-011   2.4510E-012   1.5510E-013   4.7738E-019   6.3859E-020   5.9302E-021   3.5158E-021   1.9965E-024   6.1370E-024   1.7822E-022   8.5591E-018   2.7170E-010   1.3445E-009   1.5724E-012   5.0430E-008   2.7385E-012 
  9.645062676E+007   4.2050E-006   3.3407E+004   3.9972E+005   8.9306E-005   4.9996E-001   9.9921E-002   8.5993E-008   1.8291E-008   1.0267E-010   4.0754E-011   3.3418E-008   1.7675E-006   1.5350E-006   7.5924E-006   1.6349E-006   8.2361E-005   7.2702E-009   1.3798E-010   3.4123E-010   7.4354E-011   1.0750E-015   2.6180E-014   6.4240E-013   3.9816E-012   7.0080E-009   5.3371E-011   9.2913E-012   3.5953E-005   4.0752E-007   1.3267E-010   6.4669E-011   5.8704E-016   1.5479E-008   1.7000E-008   1.3550E-005   3.9280E-007   1.3732E-005   4.4696E-007   3.8298E-007   8.3900E-008   8.1184E-009   3.0560E-009   1.1511E-011   4.6647E-017   2.9740E-020   1.8910E-020   8.5461E-023   4.8410E-022   1.4556E-011   1.4510E-017   9.9921E-017   1.4710E-008   9.4830E-007   4.1456E-011   1.0280E-004   1.3510E-005   8.2640E-006   1.3380E-005   1.5480E-006   1.5480E-006   6.9660E-006   3.1000E-006   6.1940E-006   7.2340E-006   2.0670E-007   3.7170E-006   3.2423E-015   9.9921E-017   2.6700E-006   9.9921E-017   1.3980E-004   3.1000E-005   3.6970E-005   3.2270E-005   1.6280E-004   6.0445E-010   7.5922E-012   1.3406E-009   8.7870E-011   2.9197E-010   9.2394E-013   1.8210E-014   4.9181E-011   8.9376E-014   2.3105E-012   7.5464E-016   5.9921E-011   1.9274E-014   2.7748E-014   1.0820E-009   1.9271E-014   1.1148E-008   5.9746E-013   1.3340E-013   3.1040E-013   1.8096E-023   1.1850E-023   8.7699E-019   2.7686E-018   7.3237E-013   3.8085E-012   6.6600E-019   3.2194E-017   4.9944E-016   6.1711E-014   1.3694E-011   2.8730E-013   4.6156E-015   2.1930E-015   2.3590E-013   1.0752E-017   1.4212E-011   1.0400E-015   7.3810E-010   5.8400E-015   1.3644E-015   2.1144E-010   1.7560E-009   1.8305E-011   1.8227E-008   4.2248E-009   3.0285E-010   1.5071E-009   3.4962E-015   1.6270E-010   8.5100E-009   4.9100E-011   2.4510E-012   1.5510E-013   4.7686E-019   6.4030E-020   6.2986E-021   3.5580E-021   4.0585E-024   6.1750E-024   7.1469E-022   8.5628E-018   2.7170E-010   1.3450E-009   1.6488E-012   5.0430E-008   2.7071E-012 
  1.478766991E+008   6.8108E-006   3.3402E+004   3.9979E+005   1.4285E-004   4.9993E-001   9.9921E-002   7.5404E-008   2.8831E-008   1.9032E-010   4.0848E-011   3.3424E-008   5.0536E-007   1.5350E-006   7.4347E-006   3.0549E-006   8.2361E-005   7.2986E-009   1.3763E-010   3.4152E-010   7.4416E-011   1.0750E-015   2.6181E-014   6.4240E-013   6.7282E-012   7.0081E-009   5.8851E-011   1.5701E-011   3.5679E-005   6.8057E-007   3.3289E-010   1.1532E-010   6.1954E-016   1.5479E-008   1.7000E-008   1.3550E-005   3.9281E-007   1.3699E-005   4.7964E-007   3.8305E-007   8.3901E-008   8.1188E-009   3.0560E-009   1.1707E-011   4.8898E-017   2.9740E-020   1.8910E-020   8.5568E-023   4.8410E-022   2.4558E-011   1.4510E-017   9.9921E-017   1.4710E-008   9.4831E-007   4.1397E-011   1.0280E-004   1.3510E-005   8.2640E-006   1.3380E-005   1.5480E-006   1.5480E-006   6.9661E-006   3.1000E-006   6.1940E-006   7.2340E-006   2.0670E-007   3.7170E-006   3.2423E-015   9.9921E-017   2.6700E-006   9.9921E-017   1.3980E-004   3.1000E-005   3.6970E-005   3.2270E-005   1.6280E-004   6.0110E-010   1.2437E-011   1.5140E-009   8.7870E-011   2.9135E-010   1.5256E-012   4.2157E-014   4.9120E-011   1.4767E-013   2.2672E-012   7.7597E-016   5.9935E-011   1.9138E-014   2.9907E-014   1.0820E-009   4.5931E-014   1.0980E-008   5.8838E-013   1.3340E-013   3.1040E-013   5.1310E-023   3.6771E-023   9.4039E-019   5.4714E-018   7.6519E-013   3.8145E-012   6.6599E-019   3.1682E-017   4.9918E-016   6.1712E-014   1.3507E-011   4.7545E-013   1.2713E-014   2.2346E-015   2.3590E-013   1.4760E-017   1.4173E-011   1.9918E-015   7.3809E-010   5.8400E-015   1.8928E-015   2.0663E-010   1.7561E-009   1.8095E-011   1.8178E-008   4.2635E-009   3.1311E-010   1.5072E-009   3.6941E-015   1.6271E-010   8.5100E-009   4.9100E-011   2.4510E-012   1.5510E-013   4.7625E-019   6.4252E-020   6.7793E-021   3.6174E-021   6.7169E-024   6.2636E-024   1.9865E-021   8.5716E-018   2.7170E-010   1.3458E-009   1.7491E-012   5.0429E-008   2.6665E-012 
